image_path,label
Kather_texture_2016_augmented\1339_CRC-Prim-HE-06_004_aug_0.jpg,7
Kather_texture_2016_augmented\1339_CRC-Prim-HE-06_004_aug_1.jpg,7
Kather_texture_2016_augmented\1339_CRC-Prim-HE-06_004_aug_2.jpg,7
Kather_texture_2016_augmented\1339_CRC-Prim-HE-06_004_aug_3.jpg,7
Kather_texture_2016_augmented\1339_CRC-Prim-HE-06_004_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\15218_CRC-Prim-HE-05_032.tif_Row_1_Col_2701.tif,7
Kather_texture_2016_augmented\15218_CRC-Prim-HE-05_032_aug_0.jpg,7
Kather_texture_2016_augmented\15218_CRC-Prim-HE-05_032_aug_1.jpg,7
Kather_texture_2016_augmented\15218_CRC-Prim-HE-05_032_aug_2.jpg,7
Kather_texture_2016_augmented\15218_CRC-Prim-HE-05_032_aug_3.jpg,7
Kather_texture_2016_augmented\15218_CRC-Prim-HE-05_032_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\02_STROMA\11900_CRC-Prim-HE-05_009b.tif_Row_751_Col_601.tif,2
Kather_texture_2016_augmented\11900_CRC-Prim-HE-05_009b_aug_0.jpg,2
Kather_texture_2016_augmented\11900_CRC-Prim-HE-05_009b_aug_1.jpg,2
Kather_texture_2016_augmented\11900_CRC-Prim-HE-05_009b_aug_2.jpg,2
Kather_texture_2016_augmented\11900_CRC-Prim-HE-05_009b_aug_3.jpg,2
Kather_texture_2016_augmented\11900_CRC-Prim-HE-05_009b_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\02_STROMA\12C16_CRC-Prim-HE-01_008.tif_Row_451_Col_151.tif,2
Kather_texture_2016_augmented\12C16_CRC-Prim-HE-01_008_aug_0.jpg,2
Kather_texture_2016_augmented\12C16_CRC-Prim-HE-01_008_aug_1.jpg,2
Kather_texture_2016_augmented\12C16_CRC-Prim-HE-01_008_aug_2.jpg,2
Kather_texture_2016_augmented\12C16_CRC-Prim-HE-01_008_aug_3.jpg,2
Kather_texture_2016_augmented\12C16_CRC-Prim-HE-01_008_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\02_STROMA\10EFE_CRC-Prim-HE-03.tif_Row_1201_Col_901.tif,2
Kather_texture_2016_augmented\10EFE_CRC-Prim-HE-03_aug_0.jpg,2
Kather_texture_2016_augmented\10EFE_CRC-Prim-HE-03_aug_1.jpg,2
Kather_texture_2016_augmented\10EFE_CRC-Prim-HE-03_aug_2.jpg,2
Kather_texture_2016_augmented\10EFE_CRC-Prim-HE-03_aug_3.jpg,2
Kather_texture_2016_augmented\10EFE_CRC-Prim-HE-03_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\08_EMPTY\1208E_CRC-Prim-HE-06_005.tif_Row_1351_Col_7951.tif,8
Kather_texture_2016_augmented\1208E_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\1208E_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\1208E_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\1208E_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\1208E_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\03_COMPLEX\6BA0_CRC-Prim-HE-05_002a.tif_Row_1051_Col_151.tif,3
Kather_texture_2016_augmented\6BA0_CRC-Prim-HE-05_002a_aug_0.jpg,3
Kather_texture_2016_augmented\6BA0_CRC-Prim-HE-05_002a_aug_1.jpg,3
Kather_texture_2016_augmented\6BA0_CRC-Prim-HE-05_002a_aug_2.jpg,3
Kather_texture_2016_augmented\6BA0_CRC-Prim-HE-05_002a_aug_3.jpg,3
Kather_texture_2016_augmented\6BA0_CRC-Prim-HE-05_002a_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\06_MUCOSA\110EB_CRC-Prim-HE-07_001.tif_Row_751_Col_1951.tif,6
Kather_texture_2016_augmented\110EB_CRC-Prim-HE-07_001_aug_0.jpg,6
Kather_texture_2016_augmented\110EB_CRC-Prim-HE-07_001_aug_1.jpg,6
Kather_texture_2016_augmented\110EB_CRC-Prim-HE-07_001_aug_2.jpg,6
Kather_texture_2016_augmented\110EB_CRC-Prim-HE-07_001_aug_3.jpg,6
Kather_texture_2016_augmented\110EB_CRC-Prim-HE-07_001_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\08_EMPTY\151C5_CRC-Prim-HE-06_005.tif_Row_5701_Col_1201.tif,8
Kather_texture_2016_augmented\151C5_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\151C5_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\151C5_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\151C5_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\151C5_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\06_MUCOSA\346_CRC-Prim-HE-05_030.tif_Row_1_Col_151.tif,6
Kather_texture_2016_augmented\346_CRC-Prim-HE-05_030_aug_0.jpg,6
Kather_texture_2016_augmented\346_CRC-Prim-HE-05_030_aug_1.jpg,6
Kather_texture_2016_augmented\346_CRC-Prim-HE-05_030_aug_2.jpg,6
Kather_texture_2016_augmented\346_CRC-Prim-HE-05_030_aug_3.jpg,6
Kather_texture_2016_augmented\346_CRC-Prim-HE-05_030_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\02_STROMA\13111_CRC-Prim-HE-06_034.tif_Row_901_Col_1.tif,2
Kather_texture_2016_augmented\13111_CRC-Prim-HE-06_034_aug_0.jpg,2
Kather_texture_2016_augmented\13111_CRC-Prim-HE-06_034_aug_1.jpg,2
Kather_texture_2016_augmented\13111_CRC-Prim-HE-06_034_aug_2.jpg,2
Kather_texture_2016_augmented\13111_CRC-Prim-HE-06_034_aug_3.jpg,2
Kather_texture_2016_augmented\13111_CRC-Prim-HE-06_034_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\04_LYMPHO\5DE4_CRC-Prim-HE-01_004.tif_Row_1051_Col_1201.tif,4
Kather_texture_2016_augmented\5DE4_CRC-Prim-HE-01_004_aug_0.jpg,4
Kather_texture_2016_augmented\5DE4_CRC-Prim-HE-01_004_aug_1.jpg,4
Kather_texture_2016_augmented\5DE4_CRC-Prim-HE-01_004_aug_2.jpg,4
Kather_texture_2016_augmented\5DE4_CRC-Prim-HE-01_004_aug_3.jpg,4
Kather_texture_2016_augmented\5DE4_CRC-Prim-HE-01_004_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\05_DEBRIS\1850C_CRC-Prim-HE-04_002.tif_Row_751_Col_1.tif,5
Kather_texture_2016_augmented\1850C_CRC-Prim-HE-04_002_aug_0.jpg,5
Kather_texture_2016_augmented\1850C_CRC-Prim-HE-04_002_aug_1.jpg,5
Kather_texture_2016_augmented\1850C_CRC-Prim-HE-04_002_aug_2.jpg,5
Kather_texture_2016_augmented\1850C_CRC-Prim-HE-04_002_aug_3.jpg,5
Kather_texture_2016_augmented\1850C_CRC-Prim-HE-04_002_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\04_LYMPHO\15591_CRC-Prim-HE-01_004.tif_Row_601_Col_601.tif,4
Kather_texture_2016_augmented\15591_CRC-Prim-HE-01_004_aug_0.jpg,4
Kather_texture_2016_augmented\15591_CRC-Prim-HE-01_004_aug_1.jpg,4
Kather_texture_2016_augmented\15591_CRC-Prim-HE-01_004_aug_2.jpg,4
Kather_texture_2016_augmented\15591_CRC-Prim-HE-01_004_aug_3.jpg,4
Kather_texture_2016_augmented\15591_CRC-Prim-HE-01_004_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\16F5E_CRC-Prim-HE-03_012.tif_Row_751_Col_2851.tif,7
Kather_texture_2016_augmented\16F5E_CRC-Prim-HE-03_012_aug_0.jpg,7
Kather_texture_2016_augmented\16F5E_CRC-Prim-HE-03_012_aug_1.jpg,7
Kather_texture_2016_augmented\16F5E_CRC-Prim-HE-03_012_aug_2.jpg,7
Kather_texture_2016_augmented\16F5E_CRC-Prim-HE-03_012_aug_3.jpg,7
Kather_texture_2016_augmented\16F5E_CRC-Prim-HE-03_012_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\03_COMPLEX\14781_CRC-Prim-HE-10_025.tif_Row_901_Col_1.tif,3
Kather_texture_2016_augmented\14781_CRC-Prim-HE-10_025_aug_0.jpg,3
Kather_texture_2016_augmented\14781_CRC-Prim-HE-10_025_aug_1.jpg,3
Kather_texture_2016_augmented\14781_CRC-Prim-HE-10_025_aug_2.jpg,3
Kather_texture_2016_augmented\14781_CRC-Prim-HE-10_025_aug_3.jpg,3
Kather_texture_2016_augmented\14781_CRC-Prim-HE-10_025_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\137B4_CRC-Prim-HE-06_004.tif_Row_1801_Col_601.tif,7
Kather_texture_2016_augmented\137B4_CRC-Prim-HE-06_004_aug_0.jpg,7
Kather_texture_2016_augmented\137B4_CRC-Prim-HE-06_004_aug_1.jpg,7
Kather_texture_2016_augmented\137B4_CRC-Prim-HE-06_004_aug_2.jpg,7
Kather_texture_2016_augmented\137B4_CRC-Prim-HE-06_004_aug_3.jpg,7
Kather_texture_2016_augmented\137B4_CRC-Prim-HE-06_004_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\03_COMPLEX\12759_CRC-Prim-HE-10_009.tif_Row_1_Col_151.tif,3
Kather_texture_2016_augmented\12759_CRC-Prim-HE-10_009_aug_0.jpg,3
Kather_texture_2016_augmented\12759_CRC-Prim-HE-10_009_aug_1.jpg,3
Kather_texture_2016_augmented\12759_CRC-Prim-HE-10_009_aug_2.jpg,3
Kather_texture_2016_augmented\12759_CRC-Prim-HE-10_009_aug_3.jpg,3
Kather_texture_2016_augmented\12759_CRC-Prim-HE-10_009_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\05_DEBRIS\3A8E_CRC-Prim-HE-04_002.tif_Row_301_Col_151.tif,5
Kather_texture_2016_augmented\3A8E_CRC-Prim-HE-04_002_aug_0.jpg,5
Kather_texture_2016_augmented\3A8E_CRC-Prim-HE-04_002_aug_1.jpg,5
Kather_texture_2016_augmented\3A8E_CRC-Prim-HE-04_002_aug_2.jpg,5
Kather_texture_2016_augmented\3A8E_CRC-Prim-HE-04_002_aug_3.jpg,5
Kather_texture_2016_augmented\3A8E_CRC-Prim-HE-04_002_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\05_DEBRIS\115A1_CRC-Prim-HE-03_010.tif_Row_451_Col_901.tif,5
Kather_texture_2016_augmented\115A1_CRC-Prim-HE-03_010_aug_0.jpg,5
Kather_texture_2016_augmented\115A1_CRC-Prim-HE-03_010_aug_1.jpg,5
Kather_texture_2016_augmented\115A1_CRC-Prim-HE-03_010_aug_2.jpg,5
Kather_texture_2016_augmented\115A1_CRC-Prim-HE-03_010_aug_3.jpg,5
Kather_texture_2016_augmented\115A1_CRC-Prim-HE-03_010_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\02_STROMA\1079B_CRC-Prim-HE-04_013.tif_Row_1051_Col_301.tif,2
Kather_texture_2016_augmented\1079B_CRC-Prim-HE-04_013_aug_0.jpg,2
Kather_texture_2016_augmented\1079B_CRC-Prim-HE-04_013_aug_1.jpg,2
Kather_texture_2016_augmented\1079B_CRC-Prim-HE-04_013_aug_2.jpg,2
Kather_texture_2016_augmented\1079B_CRC-Prim-HE-04_013_aug_3.jpg,2
Kather_texture_2016_augmented\1079B_CRC-Prim-HE-04_013_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\03_COMPLEX\1E4C_CRC-Prim-HE-07_017.tif_Row_1_Col_151.tif,3
Kather_texture_2016_augmented\1E4C_CRC-Prim-HE-07_017_aug_0.jpg,3
Kather_texture_2016_augmented\1E4C_CRC-Prim-HE-07_017_aug_1.jpg,3
Kather_texture_2016_augmented\1E4C_CRC-Prim-HE-07_017_aug_2.jpg,3
Kather_texture_2016_augmented\1E4C_CRC-Prim-HE-07_017_aug_3.jpg,3
Kather_texture_2016_augmented\1E4C_CRC-Prim-HE-07_017_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\04_LYMPHO\17641_CRC-Prim-HE-09_005.tif_Row_151_Col_1.tif,4
Kather_texture_2016_augmented\17641_CRC-Prim-HE-09_005_aug_0.jpg,4
Kather_texture_2016_augmented\17641_CRC-Prim-HE-09_005_aug_1.jpg,4
Kather_texture_2016_augmented\17641_CRC-Prim-HE-09_005_aug_2.jpg,4
Kather_texture_2016_augmented\17641_CRC-Prim-HE-09_005_aug_3.jpg,4
Kather_texture_2016_augmented\17641_CRC-Prim-HE-09_005_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\05_DEBRIS\13B5F_CRC-Prim-HE-03_014.tif_Row_301_Col_601.tif,5
Kather_texture_2016_augmented\13B5F_CRC-Prim-HE-03_014_aug_0.jpg,5
Kather_texture_2016_augmented\13B5F_CRC-Prim-HE-03_014_aug_1.jpg,5
Kather_texture_2016_augmented\13B5F_CRC-Prim-HE-03_014_aug_2.jpg,5
Kather_texture_2016_augmented\13B5F_CRC-Prim-HE-03_014_aug_3.jpg,5
Kather_texture_2016_augmented\13B5F_CRC-Prim-HE-03_014_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\05_DEBRIS\17F5F_CRC-Prim-HE-08_021.tif_Row_1051_Col_601.tif,5
Kather_texture_2016_augmented\17F5F_CRC-Prim-HE-08_021_aug_0.jpg,5
Kather_texture_2016_augmented\17F5F_CRC-Prim-HE-08_021_aug_1.jpg,5
Kather_texture_2016_augmented\17F5F_CRC-Prim-HE-08_021_aug_2.jpg,5
Kather_texture_2016_augmented\17F5F_CRC-Prim-HE-08_021_aug_3.jpg,5
Kather_texture_2016_augmented\17F5F_CRC-Prim-HE-08_021_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\05_DEBRIS\1837B_CRC-Prim-HE-06_037.tif_Row_451_Col_151.tif,5
Kather_texture_2016_augmented\1837B_CRC-Prim-HE-06_037_aug_0.jpg,5
Kather_texture_2016_augmented\1837B_CRC-Prim-HE-06_037_aug_1.jpg,5
Kather_texture_2016_augmented\1837B_CRC-Prim-HE-06_037_aug_2.jpg,5
Kather_texture_2016_augmented\1837B_CRC-Prim-HE-06_037_aug_3.jpg,5
Kather_texture_2016_augmented\1837B_CRC-Prim-HE-06_037_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\05_DEBRIS\1C78_CRC-Prim-HE-05_031.tif_Row_151_Col_1051.tif,5
Kather_texture_2016_augmented\1C78_CRC-Prim-HE-05_031_aug_0.jpg,5
Kather_texture_2016_augmented\1C78_CRC-Prim-HE-05_031_aug_1.jpg,5
Kather_texture_2016_augmented\1C78_CRC-Prim-HE-05_031_aug_2.jpg,5
Kather_texture_2016_augmented\1C78_CRC-Prim-HE-05_031_aug_3.jpg,5
Kather_texture_2016_augmented\1C78_CRC-Prim-HE-05_031_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\02_STROMA\1174A_CRC-Prim-HE-04_013.tif_Row_3301_Col_301.tif,2
Kather_texture_2016_augmented\1174A_CRC-Prim-HE-04_013_aug_0.jpg,2
Kather_texture_2016_augmented\1174A_CRC-Prim-HE-04_013_aug_1.jpg,2
Kather_texture_2016_augmented\1174A_CRC-Prim-HE-04_013_aug_2.jpg,2
Kather_texture_2016_augmented\1174A_CRC-Prim-HE-04_013_aug_3.jpg,2
Kather_texture_2016_augmented\1174A_CRC-Prim-HE-04_013_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\03_COMPLEX\110D2_CRC-Prim-HE-02_006.tif_Row_1_Col_151.tif,3
Kather_texture_2016_augmented\110D2_CRC-Prim-HE-02_006_aug_0.jpg,3
Kather_texture_2016_augmented\110D2_CRC-Prim-HE-02_006_aug_1.jpg,3
Kather_texture_2016_augmented\110D2_CRC-Prim-HE-02_006_aug_2.jpg,3
Kather_texture_2016_augmented\110D2_CRC-Prim-HE-02_006_aug_3.jpg,3
Kather_texture_2016_augmented\110D2_CRC-Prim-HE-02_006_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\01_TUMOR\9B46_CRC-Prim-HE-01_041.tif_Row_1_Col_301.tif,1
Kather_texture_2016_augmented\9B46_CRC-Prim-HE-01_041_aug_0.jpg,1
Kather_texture_2016_augmented\9B46_CRC-Prim-HE-01_041_aug_1.jpg,1
Kather_texture_2016_augmented\9B46_CRC-Prim-HE-01_041_aug_2.jpg,1
Kather_texture_2016_augmented\9B46_CRC-Prim-HE-01_041_aug_3.jpg,1
Kather_texture_2016_augmented\9B46_CRC-Prim-HE-01_041_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\01_TUMOR\670C_CRC-Prim-HE-06_018.tif_Row_1_Col_1.tif,1
Kather_texture_2016_augmented\670C_CRC-Prim-HE-06_018_aug_0.jpg,1
Kather_texture_2016_augmented\670C_CRC-Prim-HE-06_018_aug_1.jpg,1
Kather_texture_2016_augmented\670C_CRC-Prim-HE-06_018_aug_2.jpg,1
Kather_texture_2016_augmented\670C_CRC-Prim-HE-06_018_aug_3.jpg,1
Kather_texture_2016_augmented\670C_CRC-Prim-HE-06_018_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\06_MUCOSA\35FE_CRC-Prim-HE-07_001.tif_Row_601_Col_1801.tif,6
Kather_texture_2016_augmented\35FE_CRC-Prim-HE-07_001_aug_0.jpg,6
Kather_texture_2016_augmented\35FE_CRC-Prim-HE-07_001_aug_1.jpg,6
Kather_texture_2016_augmented\35FE_CRC-Prim-HE-07_001_aug_2.jpg,6
Kather_texture_2016_augmented\35FE_CRC-Prim-HE-07_001_aug_3.jpg,6
Kather_texture_2016_augmented\35FE_CRC-Prim-HE-07_001_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\01_TUMOR\4051_CRC-Prim-HE-07_022.tif_Row_451_Col_151.tif,1
Kather_texture_2016_augmented\4051_CRC-Prim-HE-07_022_aug_0.jpg,1
Kather_texture_2016_augmented\4051_CRC-Prim-HE-07_022_aug_1.jpg,1
Kather_texture_2016_augmented\4051_CRC-Prim-HE-07_022_aug_2.jpg,1
Kather_texture_2016_augmented\4051_CRC-Prim-HE-07_022_aug_3.jpg,1
Kather_texture_2016_augmented\4051_CRC-Prim-HE-07_022_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\06_MUCOSA\16781_CRC-Prim-HE-09_001.tif_Row_1051_Col_1651.tif,6
Kather_texture_2016_augmented\16781_CRC-Prim-HE-09_001_aug_0.jpg,6
Kather_texture_2016_augmented\16781_CRC-Prim-HE-09_001_aug_1.jpg,6
Kather_texture_2016_augmented\16781_CRC-Prim-HE-09_001_aug_2.jpg,6
Kather_texture_2016_augmented\16781_CRC-Prim-HE-09_001_aug_3.jpg,6
Kather_texture_2016_augmented\16781_CRC-Prim-HE-09_001_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\06_MUCOSA\1799_CRC-Prim-HE-06_001.tif_Row_1651_Col_1.tif,6
Kather_texture_2016_augmented\1799_CRC-Prim-HE-06_001_aug_0.jpg,6
Kather_texture_2016_augmented\1799_CRC-Prim-HE-06_001_aug_1.jpg,6
Kather_texture_2016_augmented\1799_CRC-Prim-HE-06_001_aug_2.jpg,6
Kather_texture_2016_augmented\1799_CRC-Prim-HE-06_001_aug_3.jpg,6
Kather_texture_2016_augmented\1799_CRC-Prim-HE-06_001_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\08_EMPTY\13309_CRC-Prim-HE-06_005.tif_Row_1801_Col_3151.tif,8
Kather_texture_2016_augmented\13309_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\13309_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\13309_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\13309_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\13309_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\05_DEBRIS\6038_CRC-Prim-HE-03_014.tif_Row_301_Col_1351.tif,5
Kather_texture_2016_augmented\6038_CRC-Prim-HE-03_014_aug_0.jpg,5
Kather_texture_2016_augmented\6038_CRC-Prim-HE-03_014_aug_1.jpg,5
Kather_texture_2016_augmented\6038_CRC-Prim-HE-03_014_aug_2.jpg,5
Kather_texture_2016_augmented\6038_CRC-Prim-HE-03_014_aug_3.jpg,5
Kather_texture_2016_augmented\6038_CRC-Prim-HE-03_014_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\12EA2_CRC-Prim-HE-06_004.tif_Row_2851_Col_2401.tif,7
Kather_texture_2016_augmented\12EA2_CRC-Prim-HE-06_004_aug_0.jpg,7
Kather_texture_2016_augmented\12EA2_CRC-Prim-HE-06_004_aug_1.jpg,7
Kather_texture_2016_augmented\12EA2_CRC-Prim-HE-06_004_aug_2.jpg,7
Kather_texture_2016_augmented\12EA2_CRC-Prim-HE-06_004_aug_3.jpg,7
Kather_texture_2016_augmented\12EA2_CRC-Prim-HE-06_004_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\08_EMPTY\134E9_CRC-Prim-HE-06_005.tif_Row_3151_Col_5401.tif,8
Kather_texture_2016_augmented\134E9_CRC-Prim-HE-06_005_aug_0.jpg,8
Kather_texture_2016_augmented\134E9_CRC-Prim-HE-06_005_aug_1.jpg,8
Kather_texture_2016_augmented\134E9_CRC-Prim-HE-06_005_aug_2.jpg,8
Kather_texture_2016_augmented\134E9_CRC-Prim-HE-06_005_aug_3.jpg,8
Kather_texture_2016_augmented\134E9_CRC-Prim-HE-06_005_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\05_DEBRIS\149E8_CRC-Prim-HE-04_002.tif_Row_151_Col_451.tif,5
Kather_texture_2016_augmented\149E8_CRC-Prim-HE-04_002_aug_0.jpg,5
Kather_texture_2016_augmented\149E8_CRC-Prim-HE-04_002_aug_1.jpg,5
Kather_texture_2016_augmented\149E8_CRC-Prim-HE-04_002_aug_2.jpg,5
Kather_texture_2016_augmented\149E8_CRC-Prim-HE-04_002_aug_3.jpg,5
Kather_texture_2016_augmented\149E8_CRC-Prim-HE-04_002_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\05_DEBRIS\6BD_CRC-Prim-HE-08_024.tif_Row_1_Col_301.tif,5
Kather_texture_2016_augmented\6BD_CRC-Prim-HE-08_024_aug_0.jpg,5
Kather_texture_2016_augmented\6BD_CRC-Prim-HE-08_024_aug_1.jpg,5
Kather_texture_2016_augmented\6BD_CRC-Prim-HE-08_024_aug_2.jpg,5
Kather_texture_2016_augmented\6BD_CRC-Prim-HE-08_024_aug_3.jpg,5
Kather_texture_2016_augmented\6BD_CRC-Prim-HE-08_024_aug_4.jpg,5
Kather_texture_2016_image_tiles_5000\06_MUCOSA\1640F_CRC-Prim-HE-09_001.tif_Row_751_Col_1.tif,6
Kather_texture_2016_augmented\1640F_CRC-Prim-HE-09_001_aug_0.jpg,6
Kather_texture_2016_augmented\1640F_CRC-Prim-HE-09_001_aug_1.jpg,6
Kather_texture_2016_augmented\1640F_CRC-Prim-HE-09_001_aug_2.jpg,6
Kather_texture_2016_augmented\1640F_CRC-Prim-HE-09_001_aug_3.jpg,6
Kather_texture_2016_augmented\1640F_CRC-Prim-HE-09_001_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\02_STROMA\12034_CRC-Prim-HE-03_008.tif_Row_601_Col_301.tif,2
Kather_texture_2016_augmented\12034_CRC-Prim-HE-03_008_aug_0.jpg,2
Kather_texture_2016_augmented\12034_CRC-Prim-HE-03_008_aug_1.jpg,2
Kather_texture_2016_augmented\12034_CRC-Prim-HE-03_008_aug_2.jpg,2
Kather_texture_2016_augmented\12034_CRC-Prim-HE-03_008_aug_3.jpg,2
Kather_texture_2016_augmented\12034_CRC-Prim-HE-03_008_aug_4.jpg,2
Kather_texture_2016_image_tiles_5000\01_TUMOR\12F1B_CRC-Prim-HE-09_026.tif_Row_151_Col_301.tif,1
Kather_texture_2016_augmented\12F1B_CRC-Prim-HE-09_026_aug_0.jpg,1
Kather_texture_2016_augmented\12F1B_CRC-Prim-HE-09_026_aug_1.jpg,1
Kather_texture_2016_augmented\12F1B_CRC-Prim-HE-09_026_aug_2.jpg,1
Kather_texture_2016_augmented\12F1B_CRC-Prim-HE-09_026_aug_3.jpg,1
Kather_texture_2016_augmented\12F1B_CRC-Prim-HE-09_026_aug_4.jpg,1
Kather_texture_2016_image_tiles_5000\06_MUCOSA\1776D_CRC-Prim-HE-06_032.tif_Row_601_Col_301.tif,6
Kather_texture_2016_augmented\1776D_CRC-Prim-HE-06_032_aug_0.jpg,6
Kather_texture_2016_augmented\1776D_CRC-Prim-HE-06_032_aug_1.jpg,6
Kather_texture_2016_augmented\1776D_CRC-Prim-HE-06_032_aug_2.jpg,6
Kather_texture_2016_augmented\1776D_CRC-Prim-HE-06_032_aug_3.jpg,6
Kather_texture_2016_augmented\1776D_CRC-Prim-HE-06_032_aug_4.jpg,6
Kather_texture_2016_image_tiles_5000\07_ADIPOSE\120A1_CRC-Prim-HE-10_020.tif_Row_901_Col_2101.tif,7
Kather_texture_2016_augmented\120A1_CRC-Prim-HE-10_020_aug_0.jpg,7
Kather_texture_2016_augmented\120A1_CRC-Prim-HE-10_020_aug_1.jpg,7
Kather_texture_2016_augmented\120A1_CRC-Prim-HE-10_020_aug_2.jpg,7
Kather_texture_2016_augmented\120A1_CRC-Prim-HE-10_020_aug_3.jpg,7
Kather_texture_2016_augmented\120A1_CRC-Prim-HE-10_020_aug_4.jpg,7
Kather_texture_2016_image_tiles_5000\04_LYMPHO\10F16_CRC-Prim-HE-09_013.tif_Row_301_Col_451.tif,4
Kather_texture_2016_augmented\10F16_CRC-Prim-HE-09_013_aug_0.jpg,4
Kather_texture_2016_augmented\10F16_CRC-Prim-HE-09_013_aug_1.jpg,4
Kather_texture_2016_augmented\10F16_CRC-Prim-HE-09_013_aug_2.jpg,4
Kather_texture_2016_augmented\10F16_CRC-Prim-HE-09_013_aug_3.jpg,4
Kather_texture_2016_augmented\10F16_CRC-Prim-HE-09_013_aug_4.jpg,4
Kather_texture_2016_image_tiles_5000\08_EMPTY\100C2_CRC-Prim-HE-10_026.tif_Row_1651_Col_301.tif,8
Kather_texture_2016_augmented\100C2_CRC-Prim-HE-10_026_aug_0.jpg,8
Kather_texture_2016_augmented\100C2_CRC-Prim-HE-10_026_aug_1.jpg,8
Kather_texture_2016_augmented\100C2_CRC-Prim-HE-10_026_aug_2.jpg,8
Kather_texture_2016_augmented\100C2_CRC-Prim-HE-10_026_aug_3.jpg,8
Kather_texture_2016_augmented\100C2_CRC-Prim-HE-10_026_aug_4.jpg,8
Kather_texture_2016_image_tiles_5000\03_COMPLEX\15662_CRC-Prim-HE-07_004.tif_Row_151_Col_301.tif,3
Kather_texture_2016_augmented\15662_CRC-Prim-HE-07_004_aug_0.jpg,3
Kather_texture_2016_augmented\15662_CRC-Prim-HE-07_004_aug_1.jpg,3
Kather_texture_2016_augmented\15662_CRC-Prim-HE-07_004_aug_2.jpg,3
Kather_texture_2016_augmented\15662_CRC-Prim-HE-07_004_aug_3.jpg,3
Kather_texture_2016_augmented\15662_CRC-Prim-HE-07_004_aug_4.jpg,3
Kather_texture_2016_image_tiles_5000\04_LYMPHO\7B08_CRC-Prim-HE-05_003.tif_Row_1_Col_151.tif,4
Kather_texture_2016_augmented\7B08_CRC-Prim-HE-05_003_aug_0.jpg,4
